id,category,carbs,calories,protein,fats,fiber,name,restaurant,alcohol,food_type,quantity,unit,old_quantity,show
31661,Miscellaneous,46,300,9,9,0,Ashoka Aloo Chole,local,0,veg,1,cup,1,t
31662,Miscellaneous,14,102,0,3,0,Baked Custard Generic,local,0,veg,1,cup,1,t
31663,Miscellaneous,0,1,0,0,0,Baking Soda Arm And Hammer,local,0,veg,1,tbsp,1,t
31664,Miscellaneous,14,170,3,12,0,Beet Chips Whole Food,local,0,veg,1,cup,1,t
31665,Miscellaneous,34,224,13,4,0,Bengali Dhal,local,0,veg,0,recpie,0,t
31666,Miscellaneous,10,240,0,14,0,Bengali Lamba Bhuna,local,0,veg,1,carton,1,t
31667,Miscellaneous,0,301,0,0,0,Bengali Rice,local,0,veg,1,pack,1,t
31668,Miscellaneous,0,50,0,0,0,Bengali Spinach Peas Cury,local,0,veg,1,cup,1,t
31669,Miscellaneous,0,78,0,0,0,Bikaner Special Sweets,local,0,veg,1,bag,1,t
31670,Miscellaneous,0,78,0,0,0,Bikaner Sweets,local,0,veg,1,bag,1,t
31671,Miscellaneous,8,170,6,14,0,Brain Food,local,0,veg,1,cup,1,t
31672,Miscellaneous,33,130,0,0,0,Canned Jack Fruit,local,0,veg,1,cup,1,t
31673,Miscellaneous,30,155,4,2,0,Chole Mani Home Made,local,0,veg,1,cup,1,t
31674,Miscellaneous,35,245,12,6,0,Chole Saag,local,0,veg,2,cups,2,t
31675,Miscellaneous,0,436,0,6,0,Chole Vk Opos,local,0,veg,1,cup,1,t
31676,Miscellaneous,20,130,3,3,0,Devon Custard,local,0,veg,1,tin,1,t
31677,Miscellaneous,0,90,0,0,0,Diet Egg Custard,local,0,veg,1,cup,1,t
31678,Miscellaneous,0,25,0,0,0,Dried Fruits And Veggies,local,0,veg,1,package,1,t
31679,Miscellaneous,31,130,1,0,0,Dried Fruits Sunsweet,local,0,veg,1,cup,1,t
31680,Miscellaneous,26,103,2,0,0,Dried Jack Fruit,local,0,veg,1,cup,1,t
31681,Miscellaneous,0,160,0,0,0,Dried Jackfruit Firsh Choice,local,0,veg,1,packet,1,t
31682,Miscellaneous,30,120,2,0,0,Dried Mangoes,local,0,veg,1,cup,1,t
31683,Miscellaneous,15,129,5,5,0,Egg Custard,local,0,veg,1,cup,1,t
31684,Miscellaneous,18,180,2,11,0,Faluda Fest Kulfi,local,0,veg,1,cup,1,t
31685,Miscellaneous,18,170,3,10,0,Frozen Custard Hanks,local,0,veg,1,cup,1,t
31686,Miscellaneous,11,80,6,2,0,Herring In Wine Sauce,local,0,veg,1,cup,1,t
31687,Miscellaneous,28,240,4,16,0,Honey Cinnamon Custard,local,0,veg,1,cup,1,t
31688,Miscellaneous,15,87,0,1,0,Indian Fafda,local,0,veg,0,cup fry,0,t
31689,Miscellaneous,31,150,1,2,0,Indian Sweets Jalebi,local,0,veg,1,cup,1,t
31690,Miscellaneous,2,90,1,8,0,Jack Fruit In Coconut Milk,local,0,veg,11,cup,11,t
31691,Miscellaneous,26,110,1,0,0,Jack Fruit In Syrup,local,0,veg,1,cup,1,t
31692,Miscellaneous,14,60,2,0,0,Jack Fruit Sherds,local,0,veg,1,cup,1,t
31693,Miscellaneous,3,21,1,0,0,Karani Dhokla,local,0,veg,1,idli,1,t
31694,Miscellaneous,40,235,3,7,0,Mango Custard Pie,local,0,veg,0,pie,0,t
31695,Miscellaneous,17,151,3,8,0,Mixed Dry Fruits By Sanjay,local,0,veg,1,cup,1,t
31696,Miscellaneous,16,170,4,10,0,Monster Mix,local,0,veg,1,cup,1,t
31697,Miscellaneous,32,130,1,0,0,Montmorency Dried Cherries,local,0,veg,1,cup,1,t
31698,Miscellaneous,27,110,0,0,0,Original Green Monster,local,0,veg,1,can,1,t
31699,Miscellaneous,6,26,0,0,0,Pickled Mango,local,0,veg,1,cup,1,t
31700,Miscellaneous,17,150,5,7,0,Punjabi Chanay,local,0,veg,1,cup,1,t
31701,Miscellaneous,23,130,5,2,0,Punjabi Chole,local,0,veg,1,cup,1,t
31702,Miscellaneous,19,100,3,1,0,Punjabi Tandoori Roti,local,0,veg,1,roti,1,t
31703,Miscellaneous,0,100,0,0,0,Sorbert Mango,local,0,veg,1,cup,1,t
31704,Miscellaneous,12,105,20,0,0,Soy Strips,local,0,veg,1,cup,1,t
31705,Miscellaneous,62,301,7,2,0,Spiced Rice,local,0,veg,1,cup cooked,1,t
31706,Miscellaneous,16,230,7,15,0,Spicy Punjabi Mix,local,0,veg,1,cup,1,t
31707,Miscellaneous,5,21,0,0,0,Tiny Fruits,local,0,veg,1,cup,1,t
31708,Miscellaneous,2,93,2,2,0,Yum Cupcake,local,0,veg,1,cake,1,t
31709,Miscellaneous,22,141,49,5,0,Manchurian Soup,local,0,veg,1,cup,1,t
31710,Miscellaneous,13,262,4,31,0,Coconut Icecream,local,0,veg,1,cup,1,t
31711,Miscellaneous,31,80,6,34,0,Choclate Iceceream,local,0,veg,1,cup,1,t
31712,Miscellaneous,0,85,8,31,0,Perrys Icecream,local,0,veg,1,cup,1,t
31713,Miscellaneous,9,90,2,4,0,Classico Vodka,local,0,veg,1,cup,1,t
31714,Miscellaneous,7,110,2,9,0,Alla Vodka,local,0,veg,1,cup,1,t
31715,Miscellaneous,7,140,3,11,0,Creamy Vodka,local,0,veg,1,cup,1,t
31716,Miscellaneous,0,48,0,0,0,Highfild Vodka,local,0,veg,28,gm,28,t
31717,Miscellaneous,9,110,2,7,0,Ala Vodka Sauce,local,0,veg,1,cup,1,t
31718,Miscellaneous,0,65,0,0,0,Vodka Cranberry,local,0,veg,28,gm,28,t
31719,Miscellaneous,27,200,3,9,0,Snack Mix,local,0,veg,1,cup,1,t
31720,Miscellaneous,31,150,4,0,0,Angel Food Cake,local,0,veg,0,cake,0,t
31721,Miscellaneous,19,120,2,4,0,Corn Nuts,local,0,veg,1,cup,1,t
31722,Miscellaneous,26,190,4,7,0,Ramon Noodles,local,0,veg,1,block,1,t
31723,Miscellaneous,28,300,23,8,0,Tuna Noodles,local,0,veg,28,gm,28,t
31724,Miscellaneous,26,190,5,7,0,Ramine Noodles,local,0,veg,1,block,1,t
31725,Miscellaneous,4,15,1,0,0,Shirakti Noodle,local,0,veg,0,cup,0,t
31726,Miscellaneous,21,115,4,1,0,Egg Noodles,local,0,veg,1,cup,1,t
31727,Miscellaneous,4,200,5,20,0,Walnuts Foods,local,0,veg,1,cup,1,t
31728,Miscellaneous,39,190,4,1,0,Brown Rice,local,0,veg,1,cup,1,t
31729,Miscellaneous,23,180,4,9,0,Rainbow Mix,local,0,veg,1,cup,1,t
31730,Miscellaneous,34,170,5,1,0,Spaetzle,local,0,veg,1,cup,1,t
31731,Miscellaneous,0,4,9,0,0,Seasoing,local,0,veg,0,cube,0,t
31732,Miscellaneous,29,207,3,9,0,Sliced Pan Fried,local,0,veg,1,cup,1,t
31733,Miscellaneous,4,388,58,128,0,Steak Pan Fried,local,0,veg,1,cup,1,t
31734,Miscellaneous,15,240,5,160,0,Toffee Pecans,local,0,veg,1,cup,1,t
31735,Miscellaneous,22,210,1,14,0,Toffee Terrys,local,0,veg,1,cup,1,t
31736,Miscellaneous,10,87,2,3,0,Chocolate Mousse Aladdin Food,local,0,veg,0,cup,0,t
31737,Miscellaneous,8,109,5,6,0,Hummus,local,0,veg,1,cup,1,t
31738,Miscellaneous,6,61,3,3,0,Creamed Spinach,local,0,veg,1,cup,1,t
31739,Miscellaneous,9,103,4,6,0,Spinach Palak Michigan Dinning,local,0,veg,1,cup,1,t
31740,Miscellaneous,0,33,0,0,0,Dfac Spinach,local,0,veg,0,cup,0,t
31741,Miscellaneous,9,70,3,2,0,Creamed Spinach Green Giant,local,0,veg,1,cup,1,t
31742,Miscellaneous,4,30,2,0,0,Hyvee Spinach,local,0,veg,1,cup,1,t
31743,Miscellaneous,5,144,6,12,0,Kirkland Spinach And Artichoke Chip,local,0,veg,1,cup,1,t
31744,Miscellaneous,18,80,1,1,0,Chikoo Sapotta Slices,local,0,veg,1,cup,1,t
31745,Miscellaneous,96,1001,50,44,0,Bodify Gainer,local,0,veg,0,cup,0,t
31746,Miscellaneous,20,130,2,4,0,Corn Nuts Bbq,local,0,nonveg,1,cup,1,t
31747,Miscellaneous,21,100,4,0,0,Chilly Vanillacheery,local,0,veg,1,cup,1,t
31748,Miscellaneous,3,132,11,3,0,Lazy Chilly,local,0,veg,1,cup,1,t
31749,Miscellaneous,26,190,4,7,0,Ramen Chicken( Ramen ),local,0,nonveg,1,block,1,t
31750,Miscellaneous,0,64,3,5,0,Deviled Egg,local,0,nonveg,0,egg,0,t
31751,Miscellaneous,20,125,2,4,0,Rice Chuy'S,local,0,veg,0,cup,0,t
31752,Miscellaneous,38,170,4,0,0,Rice Minute Rice,local,0,veg,0,cup,0,t
31753,Miscellaneous,45,210,4,0,0,Basmati Rice,local,0,veg,1,cup,1,t
31754,Miscellaneous,0,25,0,0,0,Sauce Sauce,local,0,veg,0,cup,0,t
31755,Miscellaneous,15,60,1,0,0,Cocktail Sauce,local,0,veg,0,cup,0,t
31756,Miscellaneous,4,20,1,0,0,Sauce Hunt'S,local,0,veg,0,cup,0,t
31757,Miscellaneous,10,80,3,3,0,Sauce Curry Sauce,local,0,nonveg,0,cup,0,t
31758,Miscellaneous,19,110,7,1,0,Black Beans,local,0,veg,1,cup,1,t
31759,Miscellaneous,15,98,5,1,0,Black Bean Salad Eurest,local,0,veg,1,cup,1,t
31760,Miscellaneous,19,65,7,1,0,Black Beans Canned Generic,local,0,veg,1,cup,1,t
31761,Miscellaneous,15,98,5,1,0,Black Beans Salad Outtakes,local,0,veg,1,cup,1,t
31762,Miscellaneous,22,110,7,0,0,Black Beans S & W,local,0,veg,1,cup,1,t
31763,Miscellaneous,23,130,8,0,0,Black Beans Seasoned Bush'S,local,0,veg,1,cup,1,t
31764,Miscellaneous,22,130,8,1,0,Black Beans Scoop Chipotle,local,0,veg,1,cup,1,t
31765,Miscellaneous,27,153,7,1,0,Quinoa And Black Beans Quinoa And Black Beans,local,0,veg,1,cup,1,t
31766,Miscellaneous,21,110,8,0,0,Organic Black Beans 0 Organics,local,0,veg,1,cup,1,t
31767,Miscellaneous,22,120,8,0,0,Black Bean Wegmans,local,0,veg,1,cup,1,t
31768,Miscellaneous,12,50,0,0,0,Ginger Q,local,0,veg,0,cup,0,t
31769,Miscellaneous,41,250,5,7,0,Granola Ginger Granola,local,0,veg,1,cup,1,t
31770,Miscellaneous,1,5,0,0,0,Ginge Paste Gourmet Garden,local,0,veg,1,tsp,1,t
31771,Fishes/Seafood,54,644,42,30,0,Panko-Crusted Trout ( Hellofresh ),local,0,nonveg,1,dish,1,t
31772,Fishes/Seafood,21,120,8,0,0,Trout Beans ( Zursun Idaho Trout Beans ),local,0,nonveg,1,cup,1,t
31773,Fishes/Seafood,16,120,10,1,0,Lentil And Tuna Salad ( Outtakes ),local,0,nonveg,1,cup,1,t
31774,Common Foods,49,305,8,9,0,Sabzi ( Aloo Tamatar ),local,0,veg,1,cup,1,t
31775,Common Foods,5,135,0,7,0,Tamatar Pyaz Aloo Chutney/Sabzi (Ritz),local,0,veg,1,cup,1,t
31776,Common Foods,25,163,2,5,0,Jeera Rice (Bini'S Kitchen),local,0,veg,1,cup,1,t
31777,Bakery Products,35,223,7,6,0,Flan (Custard),local,0,nonveg,1,cup,1,t
31778,Fishes/Seafood,38,250,19,2,0,Basil Salmon (Lean Cuisine),local,0,nonveg,1,cup,1,t
31779,Miscellaneous,3,25,2,0,0,Raita ( Aligarhs ),local,0,veg,1,cup,1,t
31780,Miscellaneous,14,100,4,4,0,Shredded Carrot Raita ( Prevention Com ),local,0,veg,1,recipe,1,t
31781,Miscellaneous,1,170,4,16,0,Cucumber Raita ( Voluptuous Vegan ),local,0,veg,1,cup,1,t
31782,Miscellaneous,2,50,3,0,0,Tomato And Celery Raita ( Homemade ),local,0,veg,0,cup prepared,0,t
31783,Miscellaneous,3,26,0,1,0,Cucumber Raita Salad ( Aramark Health Care ),local,0,veg,0,cup,0,t
31784,Miscellaneous,0,38,0,0,0,Cucumber Raita ( Generic ),local,0,veg,0,cup,0,t
31785,Miscellaneous,1,32,2,4,0,Cucumber Raita ( Eating Well.Com ),local,0,veg,0,cup,0,t
31786,Miscellaneous,8,52,2,1,0,Cucumber Raita ( Homemade All Recepies .Com ),local,0,veg,0,cup,0,t
31787,Miscellaneous,6,80,4,10,0,Spinach Raita ( Homemade ),local,0,veg,0,cup,0,t
31788,Miscellaneous,3,26,0,1,0,Cucumber Raita Salad ( Aramark At Work ),local,0,veg,0,cup,0,t
31789,Miscellaneous,0,1,0,0,0,Raita Salt ( Jaswant'S Kitchen ),local,0,veg,0,tbsp,0,t
31790,Miscellaneous,3,31,2,0,0,Tomato Cucumber Raita ( Eating Well.Com ),local,0,veg,0,cup,0,t
31791,Miscellaneous,22,150,11,1,0,Kaka Chana ( Kashmir Valley ),local,0,veg,1,cup,1,t
31792,Fruits,33,130,0,0,0,Mango Puree ( Kaka ),local,0,veg,1,cup,1,t
31793,Miscellaneous,10,50,1,0,0,Grape Tomatoes ( Nature Sweet ),local,0,veg,1,cup,1,t
31794,Miscellaneous,44,199,5,0,0,Red Potato Medium Baked ( Red Potato ),local,0,veg,1,baked red potato,1,t
31795,Miscellaneous,24,103,2,0,0,Medium ( Sweet Potato ),local,0,veg,1,cup cooked,1,t
31796,Miscellaneous,44,280,2,10,0,Baked Sweet Potatoes ( Bruce'S ),local,0,veg,1,cup,1,t
31797,Miscellaneous,20,50,2,0,0,Half Medium Sweet Potato ( Homemade ),local,0,veg,1,cup cooked,1,t
31798,Miscellaneous,12,52,1,0,0,1 Medium Baked Sweet Potato Baked In Skin W/Salt ( Sweet Potato,local,0,veg,1,potato,1,t
31799,Miscellaneous,3,55,50,1,0,Whey Shake ( Isopure ),local,0,veg,2,scoops,2,t
31800,Miscellaneous,1,65,12,0,0,Soy protein ( Gnc ),local,0,veg,1,scoop,1,t
31801,Miscellaneous,7,60,7,0,0,Soy protein ( Stallion ),local,0,veg,1,scoop,1,t
31802,Miscellaneous,4,50,12,0,0,Soy protein Powder ( Purely Bulk ),local,0,veg,1,cup,1,t
31803,Miscellaneous,25,250,10,12,0,Cranberry Soy protein ( Bear Naked Granola ),local,0,veg,1,cup,1,t
31804,Miscellaneous,0,78,0,0,0,Sweets,local,0,veg,1,bag,1,t
31805,Fruits,13,52,0,0,0,Green Grapes ( Wal Mart ),local,0,veg,1,cup,1,t
31806,Miscellaneous,15,160,1,11,0,Cole Saw ( Wal-Mart ),local,0,veg,1,cup,1,t
31807,Miscellaneous,33,417,32,18,0,Roman Meal Casserole ( Homemade ),local,0,veg,1,pan,1,t
31808,Miscellaneous,10,59,5,0,0,Corn Meal ( Taggart Homemade ),local,0,veg,1,cup,1,t
31809,Miscellaneous,23,90,1,0,0,Banana Meal ( Homemade ),local,0,veg,1,cup,1,t
31810,Miscellaneous,49,427,18,17,0,Homemade Ravioli ( The Endless Meal ),local,0,veg,1,ravioli,1,t
31811,Miscellaneous,100,1032,30,50,0,Indian Meal ( Indian Meal ),local,0,veg,1,pack,1,t
31812,Miscellaneous,13,90,2,4,0,Super Veggie Salad ( Fresh Market ),local,0,veg,1,cup,1,t
31813,Miscellaneous,35,155,3,0,0,Rice ( Tamura Super Market Rice ),local,0,veg,1,cup,1,t
31814,Bakery Products,42,330,3,17,0,Black Cherry Pie ( Grocery Store ),local,0,veg,0,pie,0,t
31815,Miscellaneous,0,70,6,4,0,Egg ( Grocery Store ),local,0,veg,1,cup,1,t
31816,Miscellaneous,0,600,0,0,0,Breakfast Pizza ( Martins Grocery Store ),local,0,veg,1,piece,1,t
31817,Miscellaneous,20,210,3,14,0,Potato Salad (Harmons Grocery Store ),local,0,veg,1,cup,1,t
31818,Miscellaneous,4,38,1,2,0,Green Beans ( Lee'S Famous Recepie ),local,0,veg,1,cup,1,t
31819,Miscellaneous,18,119,0,4,0,Non Stop ( Non Stop),local,0,veg,25,gm,25,t
31820,Miscellaneous,30,190,3,7,0,Rice ( Chillis Restraunt ),local,0,veg,1,cup,1,t
31821,Miscellaneous,35,160,4,1,0,Basmati Rice ( Shimla Food ),local,0,veg,1,cup,1,t
31822,Miscellaneous,27,215,9,10,0,Glada ( Chia Seed Pudding ),local,0,veg,1,cup,1,t
31823,Miscellaneous,16,180,6,11,0,Chia Seeds( C And F ),local,0,veg,1,cup,1,t
31824,Miscellaneous,7,80,6,6,0,Pudding With Chia Seeds,local,0,veg,1,cup prepared,1,t
31825,Miscellaneous,3,221,3,21,0,Chia Seed Pudding ( Paleomg ),local,0,veg,1,cup,1,t
31826,Miscellaneous,13,150,5,9,0,Chia Seeds ( Kroger ),local,0,veg,1,cup,1,t
31827,Fishes/Seafood,54,644,42,30,0,Panko-Crusted Trout ( Hellofresh ),local,0,veg,1,dish,1,t
31828,Fishes/Seafood,21,120,8,0,0,Trout Beans ( Zursun Idaho Trout Beans ),local,0,veg,1,cup,1,t
31829,Pulses and Legumes,20,80,10,0,0,Lentils ( Krogers ),local,0,veg,1,cup,1,t
31830,Pulses and Legumes,19,70,8,0,0,Lentils ( Herb ),local,0,veg,0,cup drained,0,t
31831,Pulses and Legumes,23,133,10,0,0,Green Lentils ( Aladdin Food ),local,0,veg,1,cup,1,t
31832,Pulses and Legumes,16,120,10,1,0,Lentil And Tuna Salad ( Outtakes ),local,0,veg,1,cup,1,t
31833,Pulses and Legumes,19,70,8,0,0,Lentils ( Publix ),local,0,veg,1,cup,1,t
31834,Pulses and Legumes,19,70,8,0,0,Lentils ( Winco ),local,0,veg,1,cup,1,t
31835,Pulses and Legumes,31,169,10,1,0,Yellow Lentil Curry ( Homemade ),local,0,veg,1,cup,1,t
31836,Pulses and Legumes,20,120,9,0,0,Precooked Lentils ( Traders Joes ),local,0,veg,1,cup,1,t
31837,Pulses and Legumes,46,289,18,3,0,Curried Lentils ( Michigang Dining ),local,0,veg,1,cup,1,t
31838,Pulses and Legumes,19,70,8,0,0,Lentils ( Lberia ),local,0,veg,0,cup,0,t
31839,Pulses and Legumes,18,130,6,3,0,Jodhpur Lentils ( Tasty Bites ),local,0,veg,0,pack,0,t
31840,Pulses and Legumes,16,120,8,0,0,Lentils ( Unico ),local,0,veg,0,cup,0,t
31841,Pulses and Legumes,19,70,8,0,0,Lentils ( Shurfine ),local,0,veg,0,cup dry,0,t
31842,Pulses and Legumes,20,80,10,0,0,Lentis ( Ralphs ),local,0,veg,0,cup ( dry ),0,t
31843,Pulses and Legumes,19,70,8,0,0,Lentils ( Tops ),local,0,veg,0,cup,0,t
31844,Pulses and Legumes,20,115,5,0,0,Lentils ( Isola ),local,0,veg,0,cup,0,t
31845,Pulses and Legumes,22,70,8,0,0,Lentils ( Conchita ),local,0,veg,0,cup cooked,0,t
31846,Pulses and Legumes,26,104,13,0,0,Lentil Dip ( Homemade ),local,0,veg,0,cup cooked,0,t
31847,Pulses and Legumes,19,70,8,0,0,Lentils ( Riverhead ),local,0,veg,0,cup dry,0,t
31848,Pulses and Legumes,8,45,4,0,0,Lentils ( Just Salad ),local,0,veg,0,cup,0,t
31849,Pulses and Legumes,10,58,4,0,0,Cooked Lentils ( 12726.5 ) ( Flik ),local,0,veg,0,cup,0,t
31850,Miscellaneous,3,120,10,7,0,Original Chilli ( Gold Star Chilli ),local,0,veg,0,cup,0,t
31851,Miscellaneous,9,70,3,2,0,Star Wars Pasta ( Campbell'S ),local,0,veg,0,cup,0,t
31852,Miscellaneous,4,110,11,6,0,Chili ( Gild Star Chili ),local,0,veg,0,cup,0,t
31853,Fruits,16,60,1,0,0,Grapefruit ( Lone Star ),local,0,veg,0,grapefruit,0,t
31854,Miscellaneous,68,170,5,0,0,Pumpkin ( Gnocchi ),local,0,veg,0,cup,0,t
31855,Miscellaneous,5,180,7,15,0,Pumpkin Seeds ( Go Raw ),local,0,veg,0,cup,0,t
31856,Miscellaneous,36,230,5,8,0,Pumpkin Pie ( Costco ),local,0,veg,0,slice,0,t
31857,Miscellaneous,57,370,6,13,0,Pumpkin Pie ( Sodexo Campus ),local,0,veg,0,pie,0,t
31858,Miscellaneous,42,280,5,11,0,Pumpkin Pie ( Walmart ),local,0,veg,0,pie,0,t
31859,Miscellaneous,3,160,9,14,0,Raw Pumpkin Seeds ( Pumpkin Seeds ),local,0,veg,0,raw,0,t
31860,Miscellaneous,22,110,2,2,0,Pumpkin Spice ( Cheerios ),local,0,veg,0,cups,0,t
31861,Miscellaneous,18,130,1,3,0,Pumpkin Ice Crem ( Edy'S ),local,0,veg,0,cup,0,t
31862,Miscellaneous,9,160,10,13,0,Roasted Pumpkin Seeds ( Kroger ),local,0,veg,0,cup,0,t
31863,Miscellaneous,0,160,0,0,0,Pumpkin Mix,local,0,veg,0,cup,0,t
31864,Miscellaneous,10,94,0,6,0,Curried Pumpkin ( Generic ),local,0,veg,0,cup,0,t
31865,Miscellaneous,8,198,0,7,0,Pumpkin Pudding ( Homemade ),local,0,veg,0,cup,0,t
31866,Miscellaneous,21,140,3,5,0,Pumpkin Seed Granola ( Sprouts ),local,0,veg,0,cup,0,t
31867,Miscellaneous,11,87,4,2,0,Sf Pumpkin Parfait ( Outtakes ),local,0,veg,0,cup,0,t
31868,Miscellaneous,46,290,5,11,0,Pumpkin Pie ( Walmart Bakery ),local,0,veg,0,pie,0,t
31869,Miscellaneous,0,1,0,0,0,Apple Cider ( Vinegar ),local,0,veg,15,ml,15,t
31870,Miscellaneous,32,120,1,0,0,Rasins - Seedless ( Market Basket ),local,0,veg,0,cup,0,t
31871,Miscellaneous,11,60,2,0,0,Mixed Vegitables ( Market Pantry ),local,0,veg,0,cup,0,t
31872,Miscellaneous,28,150,5,2,0,Quick Oats ( Market Pantry ),local,0,veg,0,cup,0,t
31873,Miscellaneous,36,360,6,21,0,Macaroni Salad ( Meijer Markets Macaroni Salad ),local,0,veg,0,cup,0,t
31874,Miscellaneous,57,470,23,16,0,Pepe Pizza ( Mod Market ),local,0,veg,0,pizza,0,t
31875,Miscellaneous,7,30,0,0,0,Carrots Sliced ( Market Pantry ),local,0,veg,0,cup,0,t
31876,Miscellaneous,16,72,1,0,0,Angel Food Cake ( Central Market ),local,0,veg,0,cake,0,t
31877,Miscellaneous,47,290,12,5,0,Quinoa ( Central Market Organics ),local,0,veg,0,cup,0,t
31878,Miscellaneous,16,130,4,6,0,Garlic Chips ( Bulk Foods Central Market ),local,0,veg,0,cup,0,t
31879,Miscellaneous,35,210,4,6,0,Granola ( Central Market ),local,0,veg,0,cups,0,t
31880,Miscellaneous,15,36,1,0,0,Mixed Berries ( Central Market ),local,0,veg,0,cup,0,t
31881,Miscellaneous,23,210,3,12,0,Icecream ( Central Diary ),local,0,veg,1,cup,1,t
31882,Miscellaneous,17,130,0,6,0,Dried Carrots ( Centralmarket ),local,0,veg,0,cup,0,t
31883,Miscellaneous,12,150,5,11,0,Western Traiil Mix ( Plus 6787 ),local,0,veg,0,cup,0,t
31884,Miscellaneous,0,100,0,5,0,Beetroot Thoran ( Kerala ),local,0,veg,0,cup cooked,0,t
31885,Miscellaneous,10,120,5,4,0,Moru Curry ( ( Kerala ),local,0,veg,0,cup,0,t
31886,Miscellaneous,14,137,0,7,0,Banana Chips ( Kerala ),local,0,veg,1,cup,1,t
31887,Miscellaneous,34,160,4,0,0,Rice And Red Beans ( Goya ),local,0,veg,1,cup dry mix,1,t
31888,Miscellaneous,34,160,3,1,0,Sprouted Red Rice ( Lundberg ),local,0,veg,1,cup,1,t
31889,Miscellaneous,2,8,0,0,0,Lauki-Calabash ( Vegetable ),local,0,veg,0,cup,0,t
31890,Miscellaneous,13,120,2,5,0,Lauki With Chana Dal ( Homemade ),local,0,veg,1,cup cooked,1,t
31891,Miscellaneous,2,8,0,0,0,Raw ( Bottle Gourd/Lauki ),local,0,veg,0,cup,0,t
31892,Miscellaneous,3,1,0,0,0,Vegetarian ( Hoemmade Lauki Vadi Curry ),local,0,veg,1,tsp,1,t
31893,Miscellaneous,6,30,1,0,0,Lauki ( Premium Select ),local,0,veg,0,cup,0,t
31894,Miscellaneous,27,147,2,3,0,Aloo Jeera (Flik),local,0,veg,0,cup,0,t
31895,Meat Products,34,590,0,48,0,Biryani (Shan),local,0,nonveg,1,cup,1,t
31896,Miscellaneous,8,80,1,2,0,Zeera Aloo Sabji (Generic),local,0,veg,0,cup,0,t
31897,Meat Products,41,340,18,12,0,Roasted Chicken Risotto (Bertolli),local,0,nonveg,1,package,1,t
31898,Miscellaneous,90,420,8,0,0,Basmati (Rice),local,0,veg,1,cup,1,t
31899,Bakery Products,35,223,7,6,0,Flan (Custard),local,0,veg,1,cup,1,t
31900,Miscellaneous,4,25,0,0,0,Fried Onion (Onion),local,0,veg,0,cup,0,t
31901,Miscellaneous,3,10,0,0,0,Red Onion Chopped (Flik),local,0,veg,0,cup,0,t
31902,Miscellaneous,16,101,1,2,0,Red Onion Confit (Fitzvogt),local,0,veg,1,cup,1,t
31903,Miscellaneous,16,101,1,2,0,Red Onion Confit (Ameriserve),local,0,veg,1,cup,1,t
31904,Miscellaneous,0,45,0,0,0,Peruvian Red Onion (Salad),local,0,veg,0,cup,0,t
31905,Miscellaneous,8,30,1,0,0,Red Onion (Raw),local,0,veg,0,cup,0,t
31906,Miscellaneous,3,10,0,0,0,Red Onions (Panera),local,0,veg,1,sandwich,1,t
31907,Miscellaneous,3,15,1,0,0,Red Onions (Organic),local,0,veg,0,cup,0,t
31908,Miscellaneous,5,22,0,0,0,"Red Onion (Produce, Fresh)",local,0,veg,0,cup,0,t
31909,Miscellaneous,7,31,0,0,0,Red Onion (Pickled),local,0,veg,0,cup,0,t
31910,Miscellaneous,21,121,2,0,0,Fried Red Potato With Onion (Homemade),local,0,veg,1,cup,1,t
31911,Miscellaneous,54,17,0,0,0,"Red Onion (Raw, Chopped)",local,0,veg,0,cup,0,t
31912,Miscellaneous,2,8,0,0,0,Red Onion (Stop And Shop),local,0,veg,0,cup,0,t
31913,Miscellaneous,3,15,1,0,0,Red Onion (Andronico'S),local,0,veg,0,cup,0,t
31914,Miscellaneous,15,206,2,15,0,Onions Rings (Red Lobster),local,0,veg,1,serving,1,t
31915,Miscellaneous,15,91,0,3,0,Roasted Pears And Red Onions (A'Vainds),local,0,veg,1,cup,1,t
31916,Miscellaneous,3,10,0,0,0,Red Onion Topping (Mod Pizza),local,0,veg,1,cup,1,t
31917,Miscellaneous,5,61,1,5,0,Caremized Onions (Red Robin),local,0,veg,1,cup,1,t
31918,Milk and Milk Products,3,80,5,6,0,Crumbled Goat Cheese (Generic),local,0,veg,1,cup,1,t
31919,Milk and Milk Products,10,213,10,22,0,Goat Cheese Toasts (Emeals),local,0,veg,1,cup,1,t
31920,Milk and Milk Products,0,80,4,5,0,Goat Cheese (Kroger),local,0,veg,1,cup,1,t
31921,Milk and Milk Products,0,80,4,6,0,Goat Cheese (Publix),local,0,veg,1,cup,1,t
31922,Milk and Milk Products,1,60,4,5,0,Goat Cheese Crumbled (Publix),local,0,veg,1,cup,1,t
31923,Milk and Milk Products,33,250,5,11,0,Goat Cheese And Cheeries (Jenis),local,0,veg,1,cup,1,t
31924,Milk and Milk Products,1,80,5,7,0,"Crumbed Cheese (Goat, Feta)",local,0,veg,1,cup,1,t
31925,Milk and Milk Products,2,80,4,6,0,Goat Cheese (Publix),local,0,veg,1,cup,1,t
31926,Milk and Milk Products,26,250,6,15,0,Goat Cheese Salad (Mesclun),local,0,veg,1,cup,1,t
31927,Milk and Milk Products,17,259,7,18,0,Goats Cheese Quiche (Tesco),local,0,veg,1,quiche,1,t
31928,Milk and Milk Products,2,80,4,6,0,Goat Cheese (Lucerne),local,0,veg,1,cup,1,t
